Filename,Average Angular Velocity (°/s)
LAL010,0.966632330755799
LAL014,0.8897473568334014
LAL018,21.054440253491112
LAL040,20.039458909744706
LAL046,28.180061994565353
LAL121,21.81685386928453
LAL073,138.1444665792726
LAL122,5.969976304648087
LAL126,28.53000044184109
LAL017,21.545728028207115
LAL153,134.52621292785742
Fullmodel,100.49276351911756
