0 , 0 , 25881 , 25881 , 49761 , 356.45133165833454
0 , 0 , 36271 , None , None , 1.6957459666861678
0 , 0 , 20481 , 20481 , 49891 , 356.38028577856494
0 , 0 , None , None , None , 0.863008688499076
0 , 0 , 23531 , 23531 , 49971 , 357.2117090512526
0 , 0 , None , None , None , 358.90885019790403
0 , 0 , None , None , None , 0.3376411125343523
0 , 0 , 8161 , None , None , 5.051729318092681
0 , 0 , None , None , None , 359.81033468084786
0 , 0 , 23181 , 23181 , 49971 , 357.53493743735294
0 , 0 , None , None , None , 0.6554729104513796
0 , 0 , 21631 , 21631 , 49971 , 356.74407192164256
0 , 0 , 5921 , 5921 , 47961 , 355.6347843184907
0 , 0 , 14521 , 14521 , 49581 , 355.6764444575983
0 , 0 , 18791 , None , None , 3.5747571230514525
0 , 0 , 3731 , 3731 , 47631 , 353.55759502174294
0 , 0 , 24561 , None , None , 2.701782409650018
0 , 0 , 48771 , None , None , 1.5327542851687996
0 , 0 , 3441 , None , None , 7.268959915367359
0 , 0 , 3621 , 3621 , 49341 , 353.7120172876301
0 , 0 , None , None , None , 358.6695428124832
0 , 0 , 13771 , None , None , 4.417012783048838
0 , 0 , 38131 , None , None , 1.816778218829719
0 , 0 , 37141 , None , None , 2.1967451512978187
0 , 0 , None , None , None , 358.7797909590365
0 , 0 , None , None , None , 1.212097485771236
0 , 0 , 30981 , None , None , 2.3967671808095434
0 , 0 , 33361 , None , None , 2.748876743314797
0 , 0 , 37671 , 37671 , 49971 , 357.88380418814086
0 , 0 , 5041 , 5041 , 49971 , 355.0047899329916
0 , 0 , 21971 , 21971 , 49671 , 356.89494110653254
0 , 0 , 37791 , 37791 , 49971 , 357.96100089538936
0 , 0 , 39561 , None , None , 2.1275426538353104
0 , 0 , None , None , None , 359.27002300399215
0 , 0 , 44111 , 44111 , 49971 , 358.20624507670885
0 , 0 , None , None , None , 359.6655511822365
0 , 0 , 11421 , 11421 , 48791 , 355.94407278026813
0 , 0 , None , None , None , 1.2984447476176946
0 , 0 , 10911 , 10911 , 49161 , 356.12524064711033
0 , 0 , None , None , None , 358.77663047624696
0 , 0 , 35471 , 35471 , 49971 , 357.7217043315781
0 , 0 , 15851 , 15851 , 49191 , 356.9419034240317
0 , 0 , None , None , None , 1.269991120869653
0 , 0 , 35571 , 35571 , 49971 , 357.4532050409288
0 , 0 , 17221 , None , None , 3.7936077473687515
0 , 0 , 43651 , 43651 , 49971 , 358.43246472601686
0 , 0 , 3491 , 3491 , 38011 , 352.8359813353825
0 , 0 , 31561 , 31561 , 49761 , 357.8987296313017
0 , 0 , 46871 , 46871 , 49971 , 358.3564347933137
0 , 0 , 20551 , 20551 , 49971 , 356.2329316201015
0 , 0 , None , None , None , 0.9410308933215282
0 , 0 , None , None , None , 359.12372236657126
0 , 0 , 4311 , 4311 , 40851 , 354.0061335644517
0 , 0 , 16561 , 16561 , 49971 , 357.0643758819448
0 , 0 , 4011 , 4011 , 49971 , 356.0541315404379
0 , 0 , 26831 , 26831 , 49971 , 356.9101552943882
0 , 0 , 44421 , None , None , 1.6621182819306042
0 , 0 , 34241 , None , None , 2.3874843107039463
0 , 0 , None , None , None , 359.56502836822
0 , 0 , 13581 , 13581 , 49971 , 356.4824050263241
0 , 0 , None , None , None , 359.5335745722385
0 , 0 , 46871 , 46871 , 49971 , 358.37469220572837
0 , 0 , 19711 , 19711 , 49971 , 356.91889059512397
0 , 0 , 7191 , 7191 , 49551 , 355.843355482132
0 , 0 , None , None , None , 359.42112715462315
0 , 0 , None , None , None , 359.47169722718155
0 , 0 , None , None , None , 359.47674470482275
0 , 0 , 4631 , 4631 , 49871 , 355.37748760758967
0 , 0 , 41961 , 41961 , 49971 , 358.2461113512018
0 , 0 , None , None , None , 358.85387472020875
0 , 0 , None , None , None , 358.84170176339825
0 , 0 , None , None , None , 0.6978705371652956
0 , 0 , 27851 , 27851 , 49971 , 357.37543110122266
0 , 0 , None , None , None , 358.5054742260118
0 , 0 , 46671 , None , None , 1.6092349397991748
0 , 0 , None , None , None , 0.7277225211982365
0 , 0 , 19911 , 19911 , 49971 , 356.65522936353085
0 , 0 , None , None , None , 359.62875616797186
0 , 0 , 3821 , None , None , 4.486431467362848
0 , 0 , None , None , None , 0.407880776343269
0 , 0 , None , None , None , 0.7541182257295024
0 , 0 , None , None , None , 0.7600035474966218
0 , 0 , 38561 , 38561 , 49971 , 357.8377075812405
0 , 0 , 43221 , None , None , 1.7890391996937312
0 , 0 , 24231 , 24231 , 49971 , 357.72801115816753
0 , 0 , None , None , None , 359.75004843571554
0 , 0 , None , None , None , 0.5465050810952006
0 , 0 , None , None , None , 0.10728334501934192
0 , 0 , None , None , None , 0.06283253403842391
0 , 0 , 30891 , 30891 , 49971 , 357.53863359356427
0 , 0 , 34621 , None , None , 2.217789757660885
0 , 0 , None , None , None , 0.5611876982103614
0 , 0 , None , None , None , 1.1518273665833572
0 , 0 , None , None , None , 1.309956753274517
0 , 0 , 4331 , None , None , 5.682554939212055
0 , 0 , None , None , None , 359.5751905793831
0 , 0 , 15481 , 15481 , 49971 , 356.2277187443117
0 , 0 , None , None , None , 359.32898239148926
0 , 0 , None , None , None , 1.420647643244324
0 , 0 , 38801 , 38801 , 49801 , 357.90401861309624
