30 , 180 , 8211 , None , None , 89.07866209973294
30 , 180 , 6481 , 6481 , None , 270.4467243218262
30 , 180 , 4971 , None , None , 86.93368218150117
30 , 180 , 7641 , None , None , 90.99861252825289
30 , 180 , 9391 , None , None , 95.3325685446093
30 , 180 , 9541 , None , None , 94.22218685310573
30 , 180 , 6591 , 6591 , None , 271.08017507506804
30 , 180 , 7861 , 7861 , None , 269.42408153682
30 , 180 , 6331 , None , None , 88.72544093525691
30 , 180 , 5831 , None , None , 89.32110083474542
30 , 180 , 6421 , 6421 , None , 270.0946779979131
30 , 180 , 8771 , 8771 , None , 267.0015816023627
30 , 180 , 4871 , None , None , 87.25658211254016
30 , 180 , 5771 , None , None , 88.32311821783989
30 , 180 , 6081 , 6081 , None , 270.6241731417999
30 , 180 , 4461 , None , None , 88.13270424197412
30 , 180 , 6471 , 6471 , None , 270.4526376282508
30 , 180 , 6281 , 6281 , None , 269.8697063952288
30 , 180 , 5661 , 5661 , None , 271.000922204573
30 , 180 , 4621 , None , None , 88.07164987705481
30 , 180 , 8621 , 8621 , None , 267.7940087042389
30 , 180 , 4681 , 4681 , None , 274.3881890895639
30 , 180 , 6371 , 6371 , None , 269.2272437048279
30 , 180 , 6871 , None , None , 90.00871407962272
30 , 180 , 6681 , 6681 , None , 270.3560542797534
30 , 180 , 6121 , 6121 , None , 270.5420416914414
30 , 180 , 5481 , 5481 , None , 270.9158070344626
30 , 180 , 4801 , 4801 , None , 272.6736048969356
30 , 180 , 4941 , None , None , 86.66673540200449
30 , 180 , 5291 , None , None , 88.40920916037254
30 , 180 , 6551 , None , None , 90.44059038262985
30 , 180 , 7191 , None , None , 91.13515712119458
30 , 180 , 6541 , 6541 , None , 269.61134272018205
30 , 180 , 9871 , None , None , 92.15141071128137
30 , 180 , 7941 , 7941 , None , 267.6175275485834
30 , 180 , 5951 , None , None , 89.80519001066939
30 , 180 , 5751 , None , None , 89.4811037368697
30 , 180 , 6661 , None , None , 88.73677134657123
30 , 180 , 5411 , None , None , 87.34972516360368
30 , 180 , 5541 , 5541 , None , 271.8038230269055
30 , 180 , 4911 , None , None , 87.43256749388536
30 , 180 , 7631 , 7631 , None , 268.10542536223164
30 , 180 , 5551 , 5551 , None , 270.8012113292653
30 , 180 , 5881 , None , None , 86.13720681005957
30 , 180 , 4711 , 4711 , None , 274.7581327034065
30 , 180 , 6781 , None , None , 91.82970778106123
30 , 180 , 4511 , None , None , 84.79547724285247
30 , 180 , 5041 , None , None , 88.67819094574172
30 , 180 , 5121 , None , None , 89.1247257193686
30 , 180 , 7021 , None , None , 88.52434561777083
30 , 180 , 6721 , 6721 , None , 268.3766554768659
30 , 180 , 8231 , None , None , 94.85781644854644
30 , 180 , 4411 , None , None , 85.22012698316277
30 , 180 , 5861 , None , None , 89.79503036695327
30 , 180 , 5851 , None , None , 90.78477347757276
30 , 180 , 6051 , None , None , 88.64102932576895
30 , 180 , 5451 , 5451 , None , 271.80963302702355
30 , 180 , 5671 , 5671 , None , 271.68760506911974
30 , 180 , 7691 , None , None , 91.77222447881535
30 , 180 , 6071 , None , None , 88.57366679962419
30 , 180 , 7691 , None , None , 91.7180952543676
30 , 180 , 5601 , None , None , 88.56085091071161
30 , 180 , 6211 , None , None , 89.0260295854429
30 , 180 , 4731 , None , None , 87.73265497508312
30 , 180 , 4891 , None , None , 87.89344178502897
30 , 180 , 9991 , None , None , 96.12605381995851
30 , 180 , 6081 , None , None , 91.04028352363427
30 , 180 , 5661 , None , None , 89.03227325080054
30 , 180 , 6031 , 6031 , None , 270.62646181562957
30 , 180 , 5911 , None , None , 90.400466053282
30 , 180 , 6251 , None , None , 89.76799255748288
30 , 180 , 6521 , 6521 , None , 270.9204833590366
30 , 180 , 7891 , None , None , 92.81118689849427
30 , 180 , 7251 , None , None , 90.22623543614039
30 , 180 , 5101 , 5101 , None , 270.51048062208463
30 , 180 , 6711 , 6711 , None , 269.91648252655995
30 , 180 , 4891 , None , None , 87.38715514081352
30 , 180 , 6771 , 6771 , None , 268.9449848568087
30 , 180 , 5141 , 5141 , None , 271.50509700576004
30 , 180 , 6101 , None , None , 91.88343990369057
30 , 180 , 5521 , None , None , 89.40213978146743
30 , 180 , 6161 , 6161 , None , 270.2769317315703
30 , 180 , 5281 , None , None , 86.9853597273969
30 , 180 , 5661 , 5661 , None , 271.0050714418616
30 , 180 , 5671 , None , None , 89.55171618187283
30 , 180 , 8141 , 8141 , None , 268.9372208542336
30 , 180 , 6631 , None , None , 89.10468793089532
30 , 180 , 6361 , None , None , 89.94502425240235
30 , 180 , 8671 , 8671 , None , 267.20591795507227
30 , 180 , 5151 , None , None , 87.08829241426581
30 , 180 , 5851 , 5851 , None , 271.6966892857237
30 , 180 , 6891 , None , None , 90.73639340589244
30 , 180 , 8451 , None , None , 93.96859104005263
30 , 180 , 6941 , 6941 , None , 269.7072607081828
30 , 180 , 5231 , 5231 , None , 272.97177494649816
30 , 180 , 6401 , None , None , 88.33509352057926
30 , 180 , 5011 , None , None , 87.14802285286721
30 , 180 , 5291 , 5291 , None , 271.03820749980855
30 , 180 , 5431 , 5431 , None , 271.3515306861086
30 , 180 , 8581 , None , None , 93.04462710031729
