45,2.931965917193033,2.567952904720678,2.2175373306501296
135,3.2034568690913074,2.8430997618997425,1.3759198544711706
60,2.984612073656571,2.5579280989393145,2.089770875761752
30,2.7813840721365843,2.5283605587822207,2.2526143683476785
150,3.1225583324499335,2.881910023516945,1.1848068472739486
90,3.1165713340662693,2.627488124540725,1.8248427738458677
120,3.1685548828259615,2.7375927072472477,1.4812473506614274
135,3.21115592652931,2.8395262088223543,1.3800796292185977
120,3.1695740748115733,2.731155888794193,1.4836673751345715
45,2.9227281987852836,2.57401192914872,2.2174763630909737
30,2.7771752499850195,2.540064929257629,2.2569278206105707
150,3.1239150895632197,2.8747258851542044,1.1787597284433222
90,3.1264883389314138,2.6189848197257977,1.820748207447712
60,2.990293544613746,2.5489447471945503,2.087339174077158
30,2.7789348555891493,2.5337044163855933,2.253984063432664
150,3.1287255717507962,2.881731143763259,1.1770848193733567
45,2.9270183452952443,2.5735720948478127,2.2235930008651543
120,3.173074916198707,2.7307823028312916,1.4869374593620255
135,3.192654776273321,2.839757238058275,1.3800896867818224
90,3.1194387002763566,2.6238738061446623,1.8281730457068694
60,2.989785645981487,2.5486853206420013,2.0791329910967993
150,3.121746337937308,2.8687327163045775,1.1820865755898027
60,2.9843107534014113,2.564410876933151,2.0775390899671162
90,3.1216841152490686,2.6237733546961373,1.8203441322353593
120,3.171340920290306,2.7359526701011676,1.4853730843144979
30,2.7843808173021105,2.534198757585276,2.2511507800622153
135,3.189365325445366,2.831244616261433,1.37366470307006
45,2.931434496147859,2.565464341506972,2.222323511767409
30,2.7825935203429975,2.531607872642865,2.257038623952217
90,3.120328286980199,2.621054826517967,1.8264515810116204
120,3.1609955515279995,2.7241641767779106,1.4848375367955968
45,2.9181646087186923,2.566045927468288,2.2173797806573416
135,3.180378955940402,2.8449350970797784,1.3770954921228145
60,2.9859095822416153,2.5472232563648043,2.0849495361331787
150,3.13097932336252,2.8658339345147827,1.183972640255247
90,3.1089818862915206,2.630637599926433,1.8183439936424557
120,3.176732141371147,2.7413814621676185,1.488394089520338
60,2.985360490797183,2.557287617782123,2.0910053181669848
45,2.9211859417172525,2.571442966714423,2.224813131320376
30,2.775058058113892,2.5332503887980176,2.2492817015670608
150,3.120511166217586,2.8766125908543527,1.1854620841281485
135,3.1982653061497195,2.841248227014021,1.3701560531170494
90,3.1220962092811706,2.6191338095366365,1.8198711880545724
135,3.190510933633153,2.834971630260477,1.3872396573279184
150,3.142762771737316,2.8780554539764465,1.185217271304221
30,2.7769535987012763,2.534750979702636,2.2612083592550594
60,2.981196664723254,2.555911254113915,2.0852684673519457
45,2.9294371184810393,2.569138117479964,2.223813950219352
120,3.1652609717987263,2.7411481377040032,1.4854500723628192
45,2.925916680212061,2.5757039767493892,2.2312153222123903
135,3.18420422808112,2.8289179251732692,1.38417876560423
90,3.1143052661913693,2.6224557004894735,1.8187594921207697
60,2.9802016577676365,2.554577264314932,2.093607202177446
120,3.1609396933211644,2.7350753351081334,1.4851202689396419
30,2.7767236920319487,2.537163817126096,2.251012142397528
150,3.1335456145853793,2.874479506759801,1.1793345460854479
60,2.993921431849512,2.5573801867107933,2.0907769065918957
30,2.7736805050586444,2.530125019126577,2.2513210333024603
120,3.170166899477656,2.7382465315074156,1.4786889625894268
90,3.1209378707668063,2.6286992018008646,1.8138150171218537
135,3.186418913099475,2.832310605148471,1.380153738961241
150,3.122180457979269,2.8743357124823197,1.1807948358267624
45,2.926569014421901,2.564389132062805,2.218417400895645
45,2.9214639277563834,2.568216539432575,2.216596714796119
90,3.123030356376908,2.625009415041802,1.8229141310837766
60,2.9861819911832996,2.5495184824736548,2.0833779812118007
120,3.1635227274070026,2.7359868510991237,1.484016652763922
30,2.764334142181614,2.5309729085350208,2.2491628879751993
135,3.193350596411772,2.8388776350963827,1.381055785563715
150,3.1230961201236167,2.883544271139268,1.185771912328411
30,2.7736657086003285,2.52497785419124,2.2537750142501958
45,2.929000663141834,2.570270843681987,2.2284945725850647
150,3.1345389236330727,2.8821663660438763,1.1835079891957136
90,3.1128874123033636,2.615631119250327,1.822473741233652
135,3.1920793716491347,2.837325482204181,1.3769516765181167
120,3.159079723371593,2.7425619380214914,1.4833980971129406
60,2.98317126710495,2.5478582136447177,2.0863017119586456
120,3.1633440260612766,2.743304408934552,1.4844166958802187
45,2.9197365975416143,2.568609669672406,2.2224629169502808
135,3.1923659956377883,2.8403199105248533,1.3789595358232942
150,3.1259129872374927,2.8825258510761214,1.1764763709971664
30,2.7723800065265856,2.530418280971683,2.254076543477668
90,3.1164793837775315,2.6317000391727374,1.8233555192313866
60,2.983723254227925,2.5515345022512923,2.0771370084118956
45,2.9184164259768344,2.568181436928922,2.2222035556210633
150,3.1248902782854033,2.8782475975890307,1.183212247843037
60,2.969977480665995,2.5573127219485356,2.084675770843899
135,3.192514451367982,2.837241699104122,1.3738739429297542
120,3.161928396472979,2.744423877202172,1.4794632619840666
30,2.7704556502499926,2.524186060427218,2.2474886398322202
90,3.1208937224530446,2.622350943614533,1.8226052229015703
45,2.9229521808813996,2.5599996394078475,2.220627287643357
135,3.1927993119222275,2.844588364216725,1.3767629045158825
150,3.1361186557227403,2.882800210162834,1.1856827293466548
120,3.1708893256036337,2.744642468262684,1.4856695065628345
30,2.7745718034289246,2.5272202924323053,2.253697537081346
90,3.1162624259516716,2.634644265414663,1.820904396240362
60,2.987608958955303,2.560343630103061,2.0825694424858168
90,3.1189985586884843,2.628699747506769,1.822165820909534
60,2.9872538332512155,2.5551663304482886,2.0866083410679614
120,3.171932944934982,2.7394426691293705,1.4816708660056366
30,2.7765157101366698,2.5364040446610088,2.250294627149649
45,2.9272379560150754,2.572262071857691,2.217082611858523
150,3.1232218543956716,2.876388964183402,1.193228315641453
135,3.1947483116044633,2.8370354805131144,1.3775798517910118
120,3.165000198752403,2.7371127884728117,1.48851734808441
30,2.7834698298051106,2.5281855468501617,2.2529869310408253
45,2.920161216797064,2.5802371456873168,2.221570444193784
60,2.9906328879989816,2.5520501216817673,2.0875642687849427
150,3.1361710388403483,2.876567808924751,1.1913049858920737
135,3.201543181319191,2.8318252153007424,1.3855576471042776
90,3.1181078174342622,2.6350355854912992,1.8207089948951332
60,2.979031415942088,2.551599424246202,2.087158020805397
150,3.1329884748234846,2.8736932459989606,1.1894881745826167
90,3.1233316809947107,2.622378357698249,1.8185508545081404
135,3.196141317847673,2.8367617165078305,1.3696939356812106
45,2.9161339305354006,2.5648723372486515,2.2219156871452292
120,3.1708354845062003,2.7262081690093165,1.4851784041933453
30,2.7811935148132534,2.5396060044168483,2.255046969541608
90,3.1180214512047972,2.6324446419893044,1.8211073104272395
135,3.1907209245693293,2.8373965597280755,1.3842510940216077
150,3.1310003754027034,2.873402684457381,1.1828705787028215
120,3.167811953422949,2.737249679567938,1.481560669028798
30,2.7677724027837884,2.530555867386085,2.2512359163295805
45,2.9196827215483347,2.565770495821315,2.223909257074234
60,2.98155145711313,2.555314227361073,2.0845637193609776
150,3.1232447036826576,2.875004417140002,1.1775771654686
30,2.7804372411578564,2.531930848808489,2.243191147829045
60,2.9992027979752134,2.5547734547514493,2.085725879908934
120,3.1626602085505042,2.7522929578480615,1.4838439630272968
135,3.180060901099206,2.840954722580073,1.3746228331639383
45,2.918651012461472,2.5753029928518805,2.2166462856579363
90,3.129485336156921,2.619919676218124,1.8216315003174934
30,2.7790997193437668,2.535289184776907,2.260238100431983
150,3.1271182105388693,2.885739574113378,1.1791371604417544
60,2.985879408182906,2.553999931209324,2.0874364908481695
45,2.9300980392137586,2.562763952213219,2.2195087757595093
135,3.189691228718225,2.8333959590202493,1.3766721232543644
90,3.120859120425963,2.6141532853048486,1.8280658507880096
120,3.169495120144198,2.7430355814477534,1.4772008572048696
