0 , 3961 , 23611 , 23791 , 181.46898634904102 , 4532
0 , 3361 , 21021 , 23481 , 181.97034828385463 , 8500
0 , 5501 , 26041 , 26591 , 181.19037012566432 , 8055
0 , 6151 , 29601 , 30011 , 181.3520846679952 , 664
0 , 6831 , 24821 , 26481 , 181.8138693406165 , 1819
0 , 4401 , 23711 , 25391 , 178.7453228305767 , 2441
0 , 4031 , 22551 , 25491 , 179.10354737833038 , 3243
0 , 3391 , 24311 , 28421 , 180.593380082938 , 4595
0 , 4571 , 21661 , 22541 , 179.09722560303467 , 7430
0 , 5381 , 21601 , 23311 , 181.69520202248103 , 3654
0 , 5531 , 25241 , 25551 , 178.62616256331367 , 1781
0 , 5171 , 22221 , 23731 , 180.67446828142656 , 9397
0 , 4781 , 26551 , 29611 , 180.84560963002977 , 1645
0 , 5811 , 24281 , 25981 , 179.31046442484433 , 9852
0 , 3821 , 22861 , 25061 , 179.0533840319651 , 4338
0 , 4911 , 29051 , 29441 , 181.2540074631565 , 9137
0 , 4201 , 21851 , 22921 , 179.58088177380344 , 6870
0 , 3911 , 28241 , 30311 , 179.33027935240113 , 5370
0 , 6431 , 28001 , 30211 , 183.28728551494666 , 6177
0 , 5131 , 25281 , 27191 , 181.95971997764298 , 8774
0 , 4951 , 25521 , 27381 , 180.11702304388373 , 8506
0 , 3941 , 21401 , 24391 , 178.69987265324895 , 1038
0 , 7021 , 23071 , 25031 , 176.4763670627761 , 4287
0 , 4401 , 22541 , 22751 , 178.55542134152316 , 335
0 , 3911 , 24281 , 28191 , 177.96019230107655 , 1012
0 , 4321 , 23621 , 27661 , 180.95246601866035 , 7819
0 , 3631 , 20881 , 22961 , 182.21661214204337 , 9802
0 , 3681 , 20951 , 23571 , 175.87807679992022 , 9517
0 , 4501 , 24701 , 25401 , 179.51894961550835 , 2735
0 , 6001 , 24721 , 26141 , 179.69243562588446 , 5331
